area_name,area_code,date,new_deaths,total_deaths
Kingston upon Thames,E09000021,2021-08-18,0,309
Lambeth,E09000022,2021-08-18,2,518
Lewisham,E09000023,2021-08-18,0,534
Merton,E09000024,2021-08-18,0,412
Newham,E09000025,2021-08-18,1,632
Redbridge,E09000026,2021-08-18,0,760
Richmond upon Thames,E09000027,2021-08-18,0,288
Southwark,E09000028,2021-08-18,0,349
Sutton,E09000029,2021-08-18,0,442
Tower Hamlets,E09000030,2021-08-18,0,409
Waltham Forest,E09000031,2021-08-18,1,485
Wandsworth,E09000032,2021-08-18,0,440
Westminster,E09000033,2021-08-18,1,316
Barking and Dagenham,E09000002,2021-08-19,1,470
Barnet,E09000003,2021-08-19,0,767
Bexley,E09000004,2021-08-19,0,572
Brent,E09000005,2021-08-19,1,723
Bromley,E09000006,2021-08-19,1,630
Camden,E09000007,2021-08-19,0,285
Croydon,E09000008,2021-08-19,0,829
Ealing,E09000009,2021-08-19,2,649
Enfield,E09000010,2021-08-19,0,593
Greenwich,E09000011,2021-08-19,0,447
Hackney and City of London,E09000012,2021-08-19,2,451
Hammersmith and Fulham,E09000013,2021-08-19,0,239
Haringey,E09000014,2021-08-19,0,404
Harrow,E09000015,2021-08-19,0,526
Havering,E09000016,2021-08-19,0,843
Hillingdon,E09000017,2021-08-19,0,645
Hounslow,E09000018,2021-08-19,1,575
Islington,E09000019,2021-08-19,0,300
Kensington and Chelsea,E09000020,2021-08-19,0,216
Kingston upon Thames,E09000021,2021-08-19,0,309
Lambeth,E09000022,2021-08-19,1,519
Lewisham,E09000023,2021-08-19,2,536
Merton,E09000024,2021-08-19,0,412
Newham,E09000025,2021-08-19,1,633
Redbridge,E09000026,2021-08-19,0,760
Richmond upon Thames,E09000027,2021-08-19,0,288
Southwark,E09000028,2021-08-19,1,350
Sutton,E09000029,2021-08-19,0,442
Tower Hamlets,E09000030,2021-08-19,0,409
Waltham Forest,E09000031,2021-08-19,0,485
Wandsworth,E09000032,2021-08-19,0,440
Westminster,E09000033,2021-08-19,0,316
Barking and Dagenham,E09000002,2021-08-20,0,470
Barnet,E09000003,2021-08-20,1,768
Bexley,E09000004,2021-08-20,0,572
Brent,E09000005,2021-08-20,0,723
Bromley,E09000006,2021-08-20,0,630
Camden,E09000007,2021-08-20,1,286
Croydon,E09000008,2021-08-20,1,830
Ealing,E09000009,2021-08-20,0,649
Enfield,E09000010,2021-08-20,2,595
Greenwich,E09000011,2021-08-20,0,447
Hackney and City of London,E09000012,2021-08-20,0,451
Hammersmith and Fulham,E09000013,2021-08-20,0,239
Haringey,E09000014,2021-08-20,0,404
Harrow,E09000015,2021-08-20,0,526
Havering,E09000016,2021-08-20,1,844
Hillingdon,E09000017,2021-08-20,1,646
Hounslow,E09000018,2021-08-20,0,575
Islington,E09000019,2021-08-20,0,300
Kensington and Chelsea,E09000020,2021-08-20,0,216
Kingston upon Thames,E09000021,2021-08-20,0,309
Lambeth,E09000022,2021-08-20,0,519
Lewisham,E09000023,2021-08-20,2,538
Merton,E09000024,2021-08-20,0,412
Newham,E09000025,2021-08-20,0,633
Redbridge,E09000026,2021-08-20,1,761
Richmond upon Thames,E09000027,2021-08-20,0,288
Southwark,E09000028,2021-08-20,2,352
Sutton,E09000029,2021-08-20,0,442
Tower Hamlets,E09000030,2021-08-20,1,410
Waltham Forest,E09000031,2021-08-20,3,488
Wandsworth,E09000032,2021-08-20,0,440
Westminster,E09000033,2021-08-20,0,316
Barking and Dagenham,E09000002,2021-08-21,0,470
Barnet,E09000003,2021-08-21,0,768
Bexley,E09000004,2021-08-21,2,574
Brent,E09000005,2021-08-21,1,724
Bromley,E09000006,2021-08-21,0,630
Camden,E09000007,2021-08-21,1,287
Croydon,E09000008,2021-08-21,0,830
Ealing,E09000009,2021-08-21,0,649
Enfield,E09000010,2021-08-21,1,596
Greenwich,E09000011,2021-08-21,0,447
Hackney and City of London,E09000012,2021-08-21,0,451
Hammersmith and Fulham,E09000013,2021-08-21,1,240
Haringey,E09000014,2021-08-21,1,405
Harrow,E09000015,2021-08-21,0,526
Havering,E09000016,2021-08-21,0,844
Hillingdon,E09000017,2021-08-21,0,646
Hounslow,E09000018,2021-08-21,1,576
Islington,E09000019,2021-08-21,0,300
Kensington and Chelsea,E09000020,2021-08-21,0,216
Kingston upon Thames,E09000021,2021-08-21,0,309
Lambeth,E09000022,2021-08-21,0,519
Lewisham,E09000023,2021-08-21,0,538
Merton,E09000024,2021-08-21,0,412
Newham,E09000025,2021-08-21,1,634
Redbridge,E09000026,2021-08-21,0,761
Richmond upon Thames,E09000027,2021-08-21,0,288
Southwark,E09000028,2021-08-21,1,353
Sutton,E09000029,2021-08-21,0,442
Tower Hamlets,E09000030,2021-08-21,0,410
Waltham Forest,E09000031,2021-08-21,1,489
Wandsworth,E09000032,2021-08-21,2,442
Westminster,E09000033,2021-08-21,0,316
Barking and Dagenham,E09000002,2021-08-22,1,471
Barnet,E09000003,2021-08-22,0,768
Bexley,E09000004,2021-08-22,0,574
Brent,E09000005,2021-08-22,0,724
Bromley,E09000006,2021-08-22,0,630
Camden,E09000007,2021-08-22,0,287
Croydon,E09000008,2021-08-22,1,831
Ealing,E09000009,2021-08-22,0,649
Enfield,E09000010,2021-08-22,1,597
Greenwich,E09000011,2021-08-22,0,447
Hackney and City of London,E09000012,2021-08-22,1,452
Hammersmith and Fulham,E09000013,2021-08-22,0,240
Haringey,E09000014,2021-08-22,1,406
Harrow,E09000015,2021-08-22,0,526
Havering,E09000016,2021-08-22,0,844
Hillingdon,E09000017,2021-08-22,1,647
Hounslow,E09000018,2021-08-22,1,577
Islington,E09000019,2021-08-22,1,301
Kensington and Chelsea,E09000020,2021-08-22,0,216
Kingston upon Thames,E09000021,2021-08-22,0,309
Lambeth,E09000022,2021-08-22,0,519
Lewisham,E09000023,2021-08-22,0,538
Merton,E09000024,2021-08-22,0,412
Newham,E09000025,2021-08-22,1,635
Redbridge,E09000026,2021-08-22,1,762
Richmond upon Thames,E09000027,2021-08-22,0,288
Southwark,E09000028,2021-08-22,0,353
Sutton,E09000029,2021-08-22,0,442
Tower Hamlets,E09000030,2021-08-22,0,410
Waltham Forest,E09000031,2021-08-22,0,489
Wandsworth,E09000032,2021-08-22,3,445
Westminster,E09000033,2021-08-22,0,316
Barking and Dagenham,E09000002,2021-08-23,0,471
Barnet,E09000003,2021-08-23,1,769
Bexley,E09000004,2021-08-23,0,574
Brent,E09000005,2021-08-23,0,724
Bromley,E09000006,2021-08-23,1,631
Camden,E09000007,2021-08-23,2,289
Croydon,E09000008,2021-08-23,0,831
Ealing,E09000009,2021-08-23,1,650
Enfield,E09000010,2021-08-23,0,597
Greenwich,E09000011,2021-08-23,0,447
Hackney and City of London,E09000012,2021-08-23,2,454
Hammersmith and Fulham,E09000013,2021-08-23,1,241
Haringey,E09000014,2021-08-23,0,406
Harrow,E09000015,2021-08-23,0,526
Havering,E09000016,2021-08-23,1,845
Hillingdon,E09000017,2021-08-23,0,647
Hounslow,E09000018,2021-08-23,0,577
Islington,E09000019,2021-08-23,0,301
Kensington and Chelsea,E09000020,2021-08-23,1,217
Kingston upon Thames,E09000021,2021-08-23,0,309
Lambeth,E09000022,2021-08-23,0,519
Lewisham,E09000023,2021-08-23,1,539
Merton,E09000024,2021-08-23,0,412
Newham,E09000025,2021-08-23,0,635
Redbridge,E09000026,2021-08-23,0,762
Richmond upon Thames,E09000027,2021-08-23,0,288
Southwark,E09000028,2021-08-23,0,353
Sutton,E09000029,2021-08-23,0,442
Tower Hamlets,E09000030,2021-08-23,1,411
Waltham Forest,E09000031,2021-08-23,0,489
Wandsworth,E09000032,2021-08-23,2,447
Westminster,E09000033,2021-08-23,1,317
Barking and Dagenham,E09000002,2021-08-24,0,471
Barnet,E09000003,2021-08-24,1,770
Bexley,E09000004,2021-08-24,0,574
Brent,E09000005,2021-08-24,1,725
Bromley,E09000006,2021-08-24,1,632
Camden,E09000007,2021-08-24,0,289
Croydon,E09000008,2021-08-24,0,831
Ealing,E09000009,2021-08-24,1,651
Enfield,E09000010,2021-08-24,0,597
Greenwich,E09000011,2021-08-24,0,447
Hackney and City of London,E09000012,2021-08-24,0,454
Hammersmith and Fulham,E09000013,2021-08-24,1,242
Haringey,E09000014,2021-08-24,0,406
Harrow,E09000015,2021-08-24,0,526
Havering,E09000016,2021-08-24,0,845
Hillingdon,E09000017,2021-08-24,0,647
Hounslow,E09000018,2021-08-24,0,577
Islington,E09000019,2021-08-24,1,302
Kensington and Chelsea,E09000020,2021-08-24,0,217
Kingston upon Thames,E09000021,2021-08-24,0,309
Lambeth,E09000022,2021-08-24,0,519
Lewisham,E09000023,2021-08-24,0,539
Merton,E09000024,2021-08-24,1,413
Newham,E09000025,2021-08-24,2,637
Redbridge,E09000026,2021-08-24,0,762
Richmond upon Thames,E09000027,2021-08-24,0,288
Southwark,E09000028,2021-08-24,0,353
Sutton,E09000029,2021-08-24,0,442
Tower Hamlets,E09000030,2021-08-24,0,411
Waltham Forest,E09000031,2021-08-24,0,489
Wandsworth,E09000032,2021-08-24,0,447
Westminster,E09000033,2021-08-24,0,317
Barking and Dagenham,E09000002,2021-08-25,0,471
Barnet,E09000003,2021-08-25,0,770
Bexley,E09000004,2021-08-25,0,574
Brent,E09000005,2021-08-25,2,727
Bromley,E09000006,2021-08-25,0,632
Camden,E09000007,2021-08-25,0,289
Croydon,E09000008,2021-08-25,0,831
Ealing,E09000009,2021-08-25,0,651
Enfield,E09000010,2021-08-25,0,597
Greenwich,E09000011,2021-08-25,0,447
Hackney and City of London,E09000012,2021-08-25,1,455
Hammersmith and Fulham,E09000013,2021-08-25,0,242
Haringey,E09000014,2021-08-25,0,406
Harrow,E09000015,2021-08-25,0,526
Havering,E09000016,2021-08-25,0,845
Hillingdon,E09000017,2021-08-25,0,647
Hounslow,E09000018,2021-08-25,0,577
Islington,E09000019,2021-08-25,0,302
Kensington and Chelsea,E09000020,2021-08-25,0,217
Kingston upon Thames,E09000021,2021-08-25,0,309
Lambeth,E09000022,2021-08-25,0,519
Lewisham,E09000023,2021-08-25,4,543
Merton,E09000024,2021-08-25,1,414
Newham,E09000025,2021-08-25,1,638
Redbridge,E09000026,2021-08-25,0,762
Richmond upon Thames,E09000027,2021-08-25,0,288
Southwark,E09000028,2021-08-25,1,354
Sutton,E09000029,2021-08-25,0,442
Tower Hamlets,E09000030,2021-08-25,0,411
Waltham Forest,E09000031,2021-08-25,0,489
Wandsworth,E09000032,2021-08-25,0,447
Westminster,E09000033,2021-08-25,0,317
Barking and Dagenham,E09000002,2021-08-26,0,471
Barnet,E09000003,2021-08-26,1,771
Bexley,E09000004,2021-08-26,0,574
Brent,E09000005,2021-08-26,1,728
Bromley,E09000006,2021-08-26,0,632
Camden,E09000007,2021-08-26,0,289
Croydon,E09000008,2021-08-26,1,832
Ealing,E09000009,2021-08-26,0,651
Enfield,E09000010,2021-08-26,0,597
Greenwich,E09000011,2021-08-26,0,447
Hackney and City of London,E09000012,2021-08-26,0,455
Hammersmith and Fulham,E09000013,2021-08-26,0,242
Haringey,E09000014,2021-08-26,0,406
Harrow,E09000015,2021-08-26,0,526
Havering,E09000016,2021-08-26,0,845
Hillingdon,E09000017,2021-08-26,1,648
Hounslow,E09000018,2021-08-26,0,577
Islington,E09000019,2021-08-26,1,303
Kensington and Chelsea,E09000020,2021-08-26,2,219
Kingston upon Thames,E09000021,2021-08-26,0,309
Lambeth,E09000022,2021-08-26,1,520
Lewisham,E09000023,2021-08-26,0,543
Merton,E09000024,2021-08-26,0,414
Newham,E09000025,2021-08-26,2,640
Redbridge,E09000026,2021-08-26,0,762
Richmond upon Thames,E09000027,2021-08-26,0,288
Southwark,E09000028,2021-08-26,1,355
Sutton,E09000029,2021-08-26,0,442
Tower Hamlets,E09000030,2021-08-26,0,411
Waltham Forest,E09000031,2021-08-26,1,490
Wandsworth,E09000032,2021-08-26,0,447
Westminster,E09000033,2021-08-26,1,318
Barking and Dagenham,E09000002,2021-08-27,1,472
Barnet,E09000003,2021-08-27,2,773
Bexley,E09000004,2021-08-27,0,574
Brent,E09000005,2021-08-27,0,728
Bromley,E09000006,2021-08-27,0,632
Camden,E09000007,2021-08-27,0,289
Croydon,E09000008,2021-08-27,0,832
Ealing,E09000009,2021-08-27,0,651
Enfield,E09000010,2021-08-27,0,597
Greenwich,E09000011,2021-08-27,0,447
Hackney and City of London,E09000012,2021-08-27,1,456
Hammersmith and Fulham,E09000013,2021-08-27,0,242
Haringey,E09000014,2021-08-27,1,407
Harrow,E09000015,2021-08-27,0,526
Havering,E09000016,2021-08-27,0,845
Hillingdon,E09000017,2021-08-27,1,649
Hounslow,E09000018,2021-08-27,0,577
Islington,E09000019,2021-08-27,1,304
Kensington and Chelsea,E09000020,2021-08-27,0,219
Kingston upon Thames,E09000021,2021-08-27,0,309
Lambeth,E09000022,2021-08-27,1,521
Lewisham,E09000023,2021-08-27,0,543
Merton,E09000024,2021-08-27,0,414
Newham,E09000025,2021-08-27,1,641
Redbridge,E09000026,2021-08-27,1,763
Richmond upon Thames,E09000027,2021-08-27,0,288
Southwark,E09000028,2021-08-27,0,355
Sutton,E09000029,2021-08-27,0,442
Tower Hamlets,E09000030,2021-08-27,1,412
Waltham Forest,E09000031,2021-08-27,0,490
Wandsworth,E09000032,2021-08-27,0,447
Westminster,E09000033,2021-08-27,0,318
Barking and Dagenham,E09000002,2021-08-28,0,472
Barnet,E09000003,2021-08-28,3,776
Bexley,E09000004,2021-08-28,0,574
Brent,E09000005,2021-08-28,1,729
Bromley,E09000006,2021-08-28,0,632
Camden,E09000007,2021-08-28,0,289
Croydon,E09000008,2021-08-28,2,834
Ealing,E09000009,2021-08-28,0,651
Enfield,E09000010,2021-08-28,0,597
Greenwich,E09000011,2021-08-28,0,447
Hackney and City of London,E09000012,2021-08-28,0,456
Hammersmith and Fulham,E09000013,2021-08-28,1,243
Haringey,E09000014,2021-08-28,0,407
Harrow,E09000015,2021-08-28,0,526
Havering,E09000016,2021-08-28,1,846
Hillingdon,E09000017,2021-08-28,0,649
Hounslow,E09000018,2021-08-28,1,578
Islington,E09000019,2021-08-28,0,304
Kensington and Chelsea,E09000020,2021-08-28,0,219
Kingston upon Thames,E09000021,2021-08-28,0,309
Lambeth,E09000022,2021-08-28,0,521
Lewisham,E09000023,2021-08-28,0,543
Merton,E09000024,2021-08-28,2,416
Newham,E09000025,2021-08-28,1,642
Redbridge,E09000026,2021-08-28,1,764
Richmond upon Thames,E09000027,2021-08-28,0,288
Southwark,E09000028,2021-08-28,0,355
Sutton,E09000029,2021-08-28,0,442
Tower Hamlets,E09000030,2021-08-28,0,412
Waltham Forest,E09000031,2021-08-28,1,491
Wandsworth,E09000032,2021-08-28,0,447
Westminster,E09000033,2021-08-28,0,318
Barking and Dagenham,E09000002,2021-08-29,0,472
Barnet,E09000003,2021-08-29,0,776
Bexley,E09000004,2021-08-29,1,575
Brent,E09000005,2021-08-29,0,729
Bromley,E09000006,2021-08-29,0,632
Camden,E09000007,2021-08-29,0,289
Croydon,E09000008,2021-08-29,0,834
Ealing,E09000009,2021-08-29,1,652
Enfield,E09000010,2021-08-29,1,598
Greenwich,E09000011,2021-08-29,0,447
Hackney and City of London,E09000012,2021-08-29,0,456
Hammersmith and Fulham,E09000013,2021-08-29,0,243
Haringey,E09000014,2021-08-29,0,407
Harrow,E09000015,2021-08-29,0,526
Havering,E09000016,2021-08-29,0,846
Hillingdon,E09000017,2021-08-29,0,649
Hounslow,E09000018,2021-08-29,0,578
Islington,E09000019,2021-08-29,0,304
Kensington and Chelsea,E09000020,2021-08-29,1,220
Kingston upon Thames,E09000021,2021-08-29,0,309
Lambeth,E09000022,2021-08-29,1,522
Lewisham,E09000023,2021-08-29,1,544
Merton,E09000024,2021-08-29,0,416
Newham,E09000025,2021-08-29,0,642
Redbridge,E09000026,2021-08-29,0,764
Richmond upon Thames,E09000027,2021-08-29,0,288
Southwark,E09000028,2021-08-29,0,355
Sutton,E09000029,2021-08-29,0,442
Tower Hamlets,E09000030,2021-08-29,0,412
Waltham Forest,E09000031,2021-08-29,0,491
Wandsworth,E09000032,2021-08-29,1,448
Westminster,E09000033,2021-08-29,0,318
Barking and Dagenham,E09000002,2021-08-30,0,472
Barnet,E09000003,2021-08-30,1,777
Bexley,E09000004,2021-08-30,1,576
Brent,E09000005,2021-08-30,0,729
Bromley,E09000006,2021-08-30,0,632
Camden,E09000007,2021-08-30,0,289
Croydon,E09000008,2021-08-30,1,835
Ealing,E09000009,2021-08-30,0,652
Enfield,E09000010,2021-08-30,1,599
Greenwich,E09000011,2021-08-30,0,447
Hackney and City of London,E09000012,2021-08-30,0,456
Hammersmith and Fulham,E09000013,2021-08-30,0,243
Haringey,E09000014,2021-08-30,0,407
Harrow,E09000015,2021-08-30,0,526
Havering,E09000016,2021-08-30,1,847
Hillingdon,E09000017,2021-08-30,0,649
Hounslow,E09000018,2021-08-30,0,578
Islington,E09000019,2021-08-30,0,304
Kensington and Chelsea,E09000020,2021-08-30,0,220
Kingston upon Thames,E09000021,2021-08-30,0,309
Lambeth,E09000022,2021-08-30,0,522
Lewisham,E09000023,2021-08-30,0,544
Merton,E09000024,2021-08-30,1,417
Newham,E09000025,2021-08-30,1,643
Redbridge,E09000026,2021-08-30,0,764
Richmond upon Thames,E09000027,2021-08-30,0,288
Southwark,E09000028,2021-08-30,0,355
Sutton,E09000029,2021-08-30,0,442
Tower Hamlets,E09000030,2021-08-30,0,412
Waltham Forest,E09000031,2021-08-30,0,491
Wandsworth,E09000032,2021-08-30,0,448
Westminster,E09000033,2021-08-30,1,319
Barking and Dagenham,E09000002,2021-08-31,0,472
Barnet,E09000003,2021-08-31,1,778
Bexley,E09000004,2021-08-31,0,576
Brent,E09000005,2021-08-31,0,729
Bromley,E09000006,2021-08-31,0,632
Camden,E09000007,2021-08-31,0,289
Croydon,E09000008,2021-08-31,1,836
Ealing,E09000009,2021-08-31,2,654
Enfield,E09000010,2021-08-31,0,599
Greenwich,E09000011,2021-08-31,1,448
Hackney and City of London,E09000012,2021-08-31,0,456
Hammersmith and Fulham,E09000013,2021-08-31,1,244
Haringey,E09000014,2021-08-31,0,407
Harrow,E09000015,2021-08-31,0,526
Havering,E09000016,2021-08-31,0,847
Hillingdon,E09000017,2021-08-31,0,649
Hounslow,E09000018,2021-08-31,1,579
Islington,E09000019,2021-08-31,1,305
Kensington and Chelsea,E09000020,2021-08-31,0,220
Kingston upon Thames,E09000021,2021-08-31,1,310
Lambeth,E09000022,2021-08-31,0,522
Lewisham,E09000023,2021-08-31,0,544
Merton,E09000024,2021-08-31,0,417
Newham,E09000025,2021-08-31,0,643
Redbridge,E09000026,2021-08-31,0,764
Richmond upon Thames,E09000027,2021-08-31,0,288
Southwark,E09000028,2021-08-31,0,355
Sutton,E09000029,2021-08-31,0,442
Tower Hamlets,E09000030,2021-08-31,0,412
Waltham Forest,E09000031,2021-08-31,0,491
Wandsworth,E09000032,2021-08-31,2,450
Westminster,E09000033,2021-08-31,1,320
Barking and Dagenham,E09000002,2021-09-01,0,472
Barnet,E09000003,2021-09-01,0,778
Bexley,E09000004,2021-09-01,0,576
Brent,E09000005,2021-09-01,1,730
Bromley,E09000006,2021-09-01,0,632
Camden,E09000007,2021-09-01,0,289
Croydon,E09000008,2021-09-01,2,838
Ealing,E09000009,2021-09-01,1,655
Enfield,E09000010,2021-09-01,0,599
Greenwich,E09000011,2021-09-01,1,449
Hackney and City of London,E09000012,2021-09-01,0,456
Hammersmith and Fulham,E09000013,2021-09-01,0,244
Haringey,E09000014,2021-09-01,2,409
Harrow,E09000015,2021-09-01,0,526
Havering,E09000016,2021-09-01,0,847
Hillingdon,E09000017,2021-09-01,1,650
Hounslow,E09000018,2021-09-01,0,579
Islington,E09000019,2021-09-01,0,305
Kensington and Chelsea,E09000020,2021-09-01,0,220
Kingston upon Thames,E09000021,2021-09-01,0,310
Lambeth,E09000022,2021-09-01,0,522
Lewisham,E09000023,2021-09-01,0,544
Merton,E09000024,2021-09-01,0,417
Newham,E09000025,2021-09-01,0,643
Redbridge,E09000026,2021-09-01,0,764
Richmond upon Thames,E09000027,2021-09-01,0,288
Southwark,E09000028,2021-09-01,0,355
Sutton,E09000029,2021-09-01,1,443
Tower Hamlets,E09000030,2021-09-01,0,412
Waltham Forest,E09000031,2021-09-01,0,491
Wandsworth,E09000032,2021-09-01,1,451
Westminster,E09000033,2021-09-01,1,321
Barking and Dagenham,E09000002,2021-09-02,1,473
Barnet,E09000003,2021-09-02,1,779
Bexley,E09000004,2021-09-02,0,576
Brent,E09000005,2021-09-02,1,731
Bromley,E09000006,2021-09-02,0,632
Camden,E09000007,2021-09-02,0,289
Croydon,E09000008,2021-09-02,1,839
Ealing,E09000009,2021-09-02,1,656
Enfield,E09000010,2021-09-02,1,600
Greenwich,E09000011,2021-09-02,0,449
Hackney and City of London,E09000012,2021-09-02,1,457
Hammersmith and Fulham,E09000013,2021-09-02,0,244
Haringey,E09000014,2021-09-02,0,409
Harrow,E09000015,2021-09-02,1,527
Havering,E09000016,2021-09-02,0,847
Hillingdon,E09000017,2021-09-02,1,651
Hounslow,E09000018,2021-09-02,1,580
Islington,E09000019,2021-09-02,0,305
Kensington and Chelsea,E09000020,2021-09-02,0,220
Kingston upon Thames,E09000021,2021-09-02,0,310
Lambeth,E09000022,2021-09-02,0,522
Lewisham,E09000023,2021-09-02,0,544
Merton,E09000024,2021-09-02,1,418
Newham,E09000025,2021-09-02,0,643
Redbridge,E09000026,2021-09-02,0,764
Richmond upon Thames,E09000027,2021-09-02,0,288
Southwark,E09000028,2021-09-02,1,356
Sutton,E09000029,2021-09-02,0,443
Tower Hamlets,E09000030,2021-09-02,0,412
Waltham Forest,E09000031,2021-09-02,0,491
Wandsworth,E09000032,2021-09-02,1,452
Westminster,E09000033,2021-09-02,0,321
Barking and Dagenham,E09000002,2021-09-03,0,473
Barnet,E09000003,2021-09-03,0,779
Bexley,E09000004,2021-09-03,0,576
Brent,E09000005,2021-09-03,0,731
Bromley,E09000006,2021-09-03,1,633
Camden,E09000007,2021-09-03,0,289
Croydon,E09000008,2021-09-03,1,840
Ealing,E09000009,2021-09-03,1,657
Enfield,E09000010,2021-09-03,2,602
Greenwich,E09000011,2021-09-03,0,449
Hackney and City of London,E09000012,2021-09-03,0,457
Hammersmith and Fulham,E09000013,2021-09-03,0,244
Haringey,E09000014,2021-09-03,2,411
Harrow,E09000015,2021-09-03,1,528
Havering,E09000016,2021-09-03,2,849
Hillingdon,E09000017,2021-09-03,0,651
Hounslow,E09000018,2021-09-03,1,581
Islington,E09000019,2021-09-03,1,306
Kensington and Chelsea,E09000020,2021-09-03,0,220
Kingston upon Thames,E09000021,2021-09-03,1,311
Lambeth,E09000022,2021-09-03,1,523
Lewisham,E09000023,2021-09-03,1,545
Merton,E09000024,2021-09-03,0,418
Newham,E09000025,2021-09-03,3,646
Redbridge,E09000026,2021-09-03,2,766
Richmond upon Thames,E09000027,2021-09-03,0,288
Southwark,E09000028,2021-09-03,0,356
Sutton,E09000029,2021-09-03,0,443
Tower Hamlets,E09000030,2021-09-03,0,412
Waltham Forest,E09000031,2021-09-03,0,491
Wandsworth,E09000032,2021-09-03,1,453
Westminster,E09000033,2021-09-03,0,321
Barking and Dagenham,E09000002,2021-09-04,0,473
Barnet,E09000003,2021-09-04,0,779
Bexley,E09000004,2021-09-04,0,576
Brent,E09000005,2021-09-04,1,732
Bromley,E09000006,2021-09-04,0,633
Camden,E09000007,2021-09-04,0,289
Croydon,E09000008,2021-09-04,0,840
Ealing,E09000009,2021-09-04,1,658
Enfield,E09000010,2021-09-04,1,603
Greenwich,E09000011,2021-09-04,0,449
Hackney and City of London,E09000012,2021-09-04,0,457
Hammersmith and Fulham,E09000013,2021-09-04,0,244
Haringey,E09000014,2021-09-04,0,411
Harrow,E09000015,2021-09-04,0,528
Havering,E09000016,2021-09-04,0,849
Hillingdon,E09000017,2021-09-04,0,651
Hounslow,E09000018,2021-09-04,0,581
Islington,E09000019,2021-09-04,0,306
Kensington and Chelsea,E09000020,2021-09-04,0,220
Kingston upon Thames,E09000021,2021-09-04,1,312
Lambeth,E09000022,2021-09-04,0,523
Lewisham,E09000023,2021-09-04,0,545
Merton,E09000024,2021-09-04,0,418
Newham,E09000025,2021-09-04,1,647
Redbridge,E09000026,2021-09-04,0,766
Richmond upon Thames,E09000027,2021-09-04,1,289
Southwark,E09000028,2021-09-04,1,357
Sutton,E09000029,2021-09-04,0,443
Tower Hamlets,E09000030,2021-09-04,0,412
Waltham Forest,E09000031,2021-09-04,1,492
Wandsworth,E09000032,2021-09-04,0,453
Westminster,E09000033,2021-09-04,0,321
Barking and Dagenham,E09000002,2021-09-05,0,473
Barnet,E09000003,2021-09-05,2,781
Bexley,E09000004,2021-09-05,0,576
Brent,E09000005,2021-09-05,1,733
Bromley,E09000006,2021-09-05,0,633
Camden,E09000007,2021-09-05,1,290
Croydon,E09000008,2021-09-05,0,840
Ealing,E09000009,2021-09-05,0,658
Enfield,E09000010,2021-09-05,0,603
Greenwich,E09000011,2021-09-05,0,449
Hackney and City of London,E09000012,2021-09-05,1,458
Hammersmith and Fulham,E09000013,2021-09-05,0,244
Haringey,E09000014,2021-09-05,2,413
Harrow,E09000015,2021-09-05,0,528
Havering,E09000016,2021-09-05,0,849
Hillingdon,E09000017,2021-09-05,0,651
Hounslow,E09000018,2021-09-05,0,581
Islington,E09000019,2021-09-05,0,306
Kensington and Chelsea,E09000020,2021-09-05,0,220
Kingston upon Thames,E09000021,2021-09-05,0,312
Lambeth,E09000022,2021-09-05,0,523
Lewisham,E09000023,2021-09-05,1,546
Merton,E09000024,2021-09-05,0,418
Newham,E09000025,2021-09-05,0,647
Redbridge,E09000026,2021-09-05,1,767
Richmond upon Thames,E09000027,2021-09-05,0,289
Southwark,E09000028,2021-09-05,0,357
Sutton,E09000029,2021-09-05,0,443
Tower Hamlets,E09000030,2021-09-05,0,412
Waltham Forest,E09000031,2021-09-05,1,493
Wandsworth,E09000032,2021-09-05,0,453
Westminster,E09000033,2021-09-05,1,322
Barking and Dagenham,E09000002,2021-09-06,0,473
Barnet,E09000003,2021-09-06,0,781
Bexley,E09000004,2021-09-06,0,576
Brent,E09000005,2021-09-06,1,734
Bromley,E09000006,2021-09-06,0,633
Camden,E09000007,2021-09-06,0,290
Croydon,E09000008,2021-09-06,0,840
Ealing,E09000009,2021-09-06,0,658
Enfield,E09000010,2021-09-06,2,605
Greenwich,E09000011,2021-09-06,1,450
Hackney and City of London,E09000012,2021-09-06,2,460
Hammersmith and Fulham,E09000013,2021-09-06,0,244
Haringey,E09000014,2021-09-06,0,413
Harrow,E09000015,2021-09-06,0,528
Havering,E09000016,2021-09-06,0,849
Hillingdon,E09000017,2021-09-06,2,653
Hounslow,E09000018,2021-09-06,0,581
Islington,E09000019,2021-09-06,2,308
Kensington and Chelsea,E09000020,2021-09-06,0,220
Kingston upon Thames,E09000021,2021-09-06,0,312
Lambeth,E09000022,2021-09-06,1,524
Lewisham,E09000023,2021-09-06,0,546
Merton,E09000024,2021-09-06,0,418
Newham,E09000025,2021-09-06,1,648
Redbridge,E09000026,2021-09-06,0,767
Richmond upon Thames,E09000027,2021-09-06,0,289
Southwark,E09000028,2021-09-06,0,357
Sutton,E09000029,2021-09-06,1,444
Tower Hamlets,E09000030,2021-09-06,0,412
Waltham Forest,E09000031,2021-09-06,1,494
Wandsworth,E09000032,2021-09-06,1,454
Westminster,E09000033,2021-09-06,0,322
Barking and Dagenham,E09000002,2021-09-07,0,473
Barnet,E09000003,2021-09-07,0,781
Bexley,E09000004,2021-09-07,0,576
Brent,E09000005,2021-09-07,1,735
Bromley,E09000006,2021-09-07,1,634
